year,country,average_temperature
1970,Benin,27.524916666666666
1970,Bhutan,12.107166666666666
1970,Bolivia,21.51625
1970,"Bonaire, Saint Eustatius And Saba",27.590083333333336
1970,Bosnia And Herzegovina,10.4055
1970,Botswana,22.855833333333333
1970,Brazil,25.191083333333335
1970,British Virgin Islands,26.606583333333333
1970,Bulgaria,10.934583333333334
1970,Burkina Faso,28.50091666666667
1970,Burma,23.986083333333337
1970,Burundi,20.054916666666667
1970,Cambodia,27.008583333333334
1970,Cameroon,24.610416666666666
1970,Canada,-5.103166666666667
1970,Cape Verde,24.738416666666666
1970,Cayman Islands,26.736500000000003
1970,Central African Republic,25.42975
1970,Chad,27.020750000000003
1970,Chile,9.65375
1970,China,6.5681666666666665
1970,Christmas Island,26.001416666666668
1970,Colombia,24.931250000000002
1970,Comoros,25.91
1970,Congo,24.741083333333332
1970,Congo (Democratic Republic Of The),23.964583333333334
1970,Costa Rica,25.554000000000002
1970,Croatia,11.310666666666668
1970,Cuba,25.412166666666668
1970,Curaçao,27.80391666666667
1970,Cyprus,19.297916666666666
1970,Czech Republic,7.318416666666667
1970,Côte D'Ivoire,26.317916666666665
1970,Denmark,-18.2145
1970,Denmark (Europe),7.243333333333333
1970,Djibouti,28.989250000000002
1970,Dominica,26.423083333333334
1970,Dominican Republic,25.67833333333333
1970,Ecuador,21.961250000000003
1970,Egypt,22.70841666666667
1970,El Salvador,25.056
1970,Equatorial Guinea,25.19633333333333
1970,Eritrea,26.864500000000003
1970,Estonia,4.349749999999999
1970,Ethiopia,23.135583333333333
1970,Europe,7.7893333333333326
1970,Falkland Islands (Islas Malvinas),6.4435
1970,Faroe Islands,6.4105
1970,Federated States Of Micronesia,26.937583333333336
1970,Fiji,25.276416666666666
1970,Finland,1.1733333333333336
1970,France,12.89925
1970,France (Europe),10.465416666666666
1970,French Guiana,26.036666666666665
1970,French Polynesia,26.487333333333336
1970,French Southern And Antarctic Lands,4.770916666666667
1970,Gabon,24.49875
1970,Gambia,28.13875
1970,Gaza Strip,19.6725
1970,Georgia,9.183583333333333
1970,Germany,7.856083333333334
1970,Ghana,27.142916666666668
1970,Greece,15.164916666666668
1970,Greenland,-18.738166666666668
1970,Grenada,27.089583333333334
1970,Guadeloupe,26.631416666666667
1970,Guam,26.99208333333333
1970,Guatemala,23.306250000000002
1970,Guernsey,11.051083333333333
1970,Guinea,25.817583333333335
1970,Guinea Bissau,27.224999999999998
1970,Guyana,26.261166666666668
1970,Haiti,26.448333333333334
1970,Heard Island And Mcdonald Islands,2.470833333333333
1970,Honduras,24.788416666666667
1970,Hong Kong,22.71291666666667
1970,Hungary,9.646916666666668
1970,Iceland,1.0832499999999998
1970,India,24.074083333333334
1970,Indonesia,26.060166666666664
1970,Iran,18.452
1970,Iraq,22.602666666666668
1970,Ireland,9.603583333333333
1970,Isle Of Man,9.6285
1970,Israel,20.06866666666667
1970,Italy,12.840583333333333
1970,Jamaica,26.150666666666666
1970,Japan,11.929
1970,Jersey,11.051083333333333
1970,Jordan,19.844333333333335
1970,Kazakhstan,5.547000000000001
1970,Kenya,24.230249999999998
1970,Kingman Reef,27.130916666666668
1970,Kiribati,26.750333333333334
1970,Kuwait,25.65725
1970,Kyrgyzstan,3.7745833333333327
1970,Laos,23.988583333333334
1970,Latvia,4.837416666666667
1970,Lebanon,18.262583333333335
1970,Lesotho,14.286666666666667
1970,Liberia,25.780833333333334
1970,Libya,22.25391666666667
1970,Liechtenstein,4.409666666666667
1970,Lithuania,5.39975
1970,Luxembourg,9.108416666666667
1970,Macau,22.46141666666667
1970,Macedonia,10.687166666666668
1970,Madagascar,23.126
1970,Malawi,21.631249999999998
1970,Malaysia,26.193416666666668
1970,Mali,28.893333333333334
1970,Malta,18.594
1970,Martinique,26.423083333333334
1970,Mauritania,28.368166666666667
1970,Mauritius,23.751166666666666
1970,Mayotte,26.646
1970,Mexico,20.490083333333335
1970,Moldova,9.540750000000001
1970,Monaco,9.033333333333333
1970,Mongolia,-1.112833333333333
1970,Montenegro,10.283
1970,Montserrat,26.682333333333332
1970,Morocco,17.9635
1970,Mozambique,23.95625
1970,Namibia,21.006166666666665
1970,Nepal,15.086583333333335
1970,Netherlands,9.4315
1970,Netherlands (Europe),9.025333333333334
1970,New Caledonia,23.190916666666666
1970,New Zealand,11.149416666666667
1970,Nicaragua,25.990916666666667
1970,Niger,27.444083333333335
1970,Nigeria,26.9465
1970,Niue,25.46675
1970,North America,2.113166666666667
1970,North Korea,6.606916666666667
1970,Northern Mariana Islands,26.99208333333333
1970,Norway,-0.24441666666666664
1970,Oceania,21.639583333333334
1970,Oman,27.2325
1970,Pakistan,21.189333333333334
1970,Palau,27.634583333333335
1970,Palestina,23.466083333333334
1970,Palmyra Atoll,27.158083333333334
1970,Panama,26.415166666666668
1970,Papua New Guinea,24.76875
1970,Paraguay,23.750583333333335
1970,Peru,20.141333333333332
1970,Philippines,27.001333333333335
1970,Poland,6.821583333333333
1970,Portugal,14.75925
1970,Puerto Rico,25.6975
1970,Qatar,27.28725
1970,Reunion,23.508750000000003
1970,Romania,9.108166666666667
1970,Russia,-5.522583333333333
1970,Rwanda,19.224666666666668
1970,Saint Barthélemy,26.91616666666667
1970,Saint Kitts And Nevis,26.157416666666666
1970,Saint Lucia,26.974333333333334
1970,Saint Martin,26.91616666666667
1970,Saint Pierre And Miquelon,5.217333333333333
1970,Saint Vincent And The Grenadines,27.130916666666668
1970,Samoa,26.491
1970,San Marino,13.922000000000002
1970,Sao Tome And Principe,26.078500000000002
1970,Saudi Arabia,25.97791666666667
1970,Senegal,28.572166666666664
1970,Serbia,10.0585
1970,Seychelles,27.0745
1970,Sierra Leone,26.404583333333335
1970,Singapore,26.854583333333334
1970,Sint Maarten,26.91616666666667
1970,Slovakia,7.333666666666667
1970,Slovenia,9.541333333333332
1970,Solomon Islands,26.730500000000003
1970,Somalia,26.956333333333333
1970,South Africa,17.72025
1970,South America,22.24416666666667
1970,South Georgia And The South Sandwich Isla,1.5159166666666668
1970,South Korea,11.71125
1970,Spain,13.719999999999999
1970,Sri Lanka,27.21291666666667
1970,Sudan,27.07783333333333
1970,Suriname,26.52241666666667
1970,Svalbard And Jan Mayen,-8.088
1970,Swaziland,19.5145
1970,Sweden,1.8489166666666668
1970,Switzerland,6.820666666666667
1970,Syria,18.789083333333334
1970,Taiwan,22.159833333333335
1970,Tajikistan,4.873
1970,Tanzania,22.37108333333333
1970,Thailand,26.40233333333333
1970,Timor Leste,26.465083333333336
1970,Togo,27.264166666666668
1970,Tonga,23.675749999999997
1970,Trinidad And Tobago,26.459666666666667
1970,Tunisia,20.104916666666668
1970,Turkey,12.554583333333333
1970,Turkmenistan,15.567
1970,Turks And Caicas Islands,26.742083333333337
1970,Uganda,23.049583333333334
1970,Ukraine,8.154166666666667
1970,United Arab Emirates,28.258666666666667
1970,United Kingdom,8.66975
1970,United Kingdom (Europe),8.81425
1970,United States,8.673
1970,Uruguay,17.5755
1970,Uzbekistan,12.980416666666668
1970,Venezuela,25.34166666666667
1970,Vietnam,23.91725
1970,Virgin Islands,26.606583333333333
1970,Western Sahara,22.9815
1970,Yemen,26.37591666666667
1970,Zambia,21.631333333333334
1970,Zimbabwe,21.79875
1970,Åland,4.442833333333334
1971,Afghanistan,14.823500000000001
1971,Africa,23.933083333333332
1971,Albania,12.534416666666667
1971,Algeria,22.672250000000002
1971,American Samoa,26.40225
1971,Andorra,11.192166666666667
1971,Angola,21.837
1971,Anguilla,26.553416666666667
1971,Antarctica,
1971,Antigua And Barbuda,26.391416666666668
1971,Argentina,14.651166666666667
1971,Armenia,9.105416666666668
1971,Aruba,27.89
1971,Asia,7.6859166666666665
1971,Australia,21.65433333333333
1971,Austria,6.449333333333333
1971,Azerbaijan,11.988583333333333
1971,Bahamas,25.266333333333336
1971,Bahrain,25.79116666666667
1971,Baker Island,25.404916666666665
1971,Bangladesh,24.635166666666667
1971,Barbados,26.444916666666668
1971,Belarus,6.38375
1971,Belgium,9.831166666666666
1971,Belize,25.25491666666667
1971,Benin,27.158833333333334
1971,Bhutan,11.768416666666667
1971,Bolivia,20.73966666666667
1971,"Bonaire, Saint Eustatius And Saba",27.08375
1971,Bosnia And Herzegovina,10.4445
1971,Botswana,22.080916666666667
1971,Brazil,24.608500000000003
1971,British Virgin Islands,26.292166666666663
1971,Bulgaria,10.562833333333334
1971,Burkina Faso,28.2285
1971,Burma,23.515083333333333
1971,Burundi,19.65908333333333
1971,Cambodia,26.363916666666668
1971,Cameroon,24.252166666666668
1971,Canada,-4.869583333333334
1971,Cape Verde,24.013833333333334
1971,Cayman Islands,26.786
1971,Central African Republic,25.10066666666667
1971,Chad,26.913083333333333
1971,Chile,9.160166666666667
1971,China,6.84625
1971,Christmas Island,25.762
1971,Colombia,24.55741666666667
1971,Comoros,25.379166666666666
1971,Congo,24.326333333333334
1971,Congo (Democratic Republic Of The),23.569583333333338
1971,Costa Rica,25.43133333333333
1971,Croatia,11.393333333333333
1971,Cuba,25.479666666666663
1971,Curaçao,27.28291666666667
1971,Cyprus,18.90666666666667
1971,Czech Republic,7.926833333333334
1971,Côte D'Ivoire,25.868
1971,Denmark,-19.14225
1971,Denmark (Europe),8.471416666666666
1971,Djibouti,28.609333333333336
1971,Dominica,26.089333333333332
1971,Dominican Republic,25.424000000000003
1971,Ecuador,21.57341666666667
1971,Egypt,22.680000000000003
1971,El Salvador,24.874166666666667
1971,Equatorial Guinea,24.871499999999997
1971,Eritrea,26.376333333333335
1971,Estonia,5.395166666666667
1971,Ethiopia,22.752083333333335
1971,Europe,8.011416666666667
1971,Falkland Islands (Islas Malvinas),6.001083333333334
1971,Faroe Islands,7.116583333333334
1971,Federated States Of Micronesia,26.549750000000003
1971,Fiji,25.425250000000002
1971,Finland,0.8563333333333333
1971,France,12.869166666666667
1971,France (Europe),10.516083333333334
1971,French Guiana,25.557666666666666
1971,French Polynesia,25.80525
1971,French Southern And Antarctic Lands,4.942333333333333
1971,Gabon,24.167333333333335
1971,Gambia,27.358083333333337
1971,Gaza Strip,19.19216666666667
1971,Georgia,8.830916666666667
1971,Germany,8.600166666666667
1971,Ghana,26.60983333333333
1971,Greece,14.664000000000001
1971,Greenland,-19.7105
1971,Grenada,26.665666666666667
1971,Guadeloupe,26.290833333333335
1971,Guam,26.9335
1971,Guatemala,23.322833333333335
1971,Guernsey,11.21825
1971,Guinea,25.439916666666665
1971,Guinea Bissau,26.6865
1971,Guyana,25.628666666666664
1971,Haiti,26.21366666666667
1971,Heard Island And Mcdonald Islands,2.6136666666666666
1971,Honduras,24.752
1971,Hong Kong,22.654583333333335
1971,Hungary,9.991833333333334
1971,Iceland,1.3544166666666666
1971,India,23.634
1971,Indonesia,25.79291666666667
1971,Iran,17.901416666666666
1971,Iraq,21.819916666666668
1971,Ireland,10.086583333333333
1971,Isle Of Man,10.029916666666667
1971,Israel,19.649333333333335
1971,Italy,12.788916666666665
1971,Jamaica,26.099083333333336
1971,Japan,11.983416666666665
1971,Jersey,11.21825
1971,Jordan,19.331666666666667
1971,Kazakhstan,6.325166666666667
1971,Kenya,23.8565
1971,Kingman Reef,26.681583333333336
1971,Kiribati,26.18166666666667
1971,Kuwait,25.0655
1971,Kyrgyzstan,4.176749999999999
1971,Laos,23.200999999999997
1971,Latvia,6.0633333333333335
1971,Lebanon,17.71375
1971,Lesotho,13.799500000000002
1971,Liberia,25.277333333333335
1971,Libya,22.208416666666665
1971,Liechtenstein,4.857666666666667
1971,Lithuania,6.702916666666666
1971,Luxembourg,9.48875
1971,Macau,22.421333333333333
1971,Macedonia,10.283500000000002
1971,Madagascar,22.583250000000003
1971,Malawi,21.26125
1971,Malaysia,25.8485
1971,Mali,28.506416666666667
1971,Malta,18.210333333333335
1971,Martinique,26.089333333333332
1971,Mauritania,27.253416666666666
1971,Mauritius,23.30125
1971,Mayotte,25.985583333333334
1971,Mexico,20.640333333333334
1971,Moldova,9.333166666666667
1971,Monaco,9.208916666666667
1971,Mongolia,-0.6264166666666661
1971,Montenegro,10.232916666666666
1971,Montserrat,26.339916666666667
1971,Morocco,16.9075
1971,Mozambique,23.550666666666668
1971,Namibia,20.568166666666666
1971,Nepal,14.408416666666668
1971,Netherlands,9.901833333333334
1971,Netherlands (Europe),9.517333333333333
1971,New Caledonia,22.909833333333335
1971,New Zealand,11.25175
1971,Nicaragua,25.902333333333335
1971,Niger,27.463333333333335
1971,Nigeria,26.796166666666668
1971,Niue,25.102083333333336
1971,North America,2.0397499999999997
1971,North Korea,6.703083333333333
1971,Northern Mariana Islands,26.9335
1971,Norway,0.19383333333333339
1971,Oceania,21.52025
1971,Oman,26.803916666666666
1971,Pakistan,20.96625
1971,Palau,27.3655
1971,Palestina,23.1935
1971,Palmyra Atoll,26.71575
1971,Panama,26.02025
1971,Papua New Guinea,24.56375
1971,Paraguay,22.979333333333333
1971,Peru,19.803250000000002
1971,Philippines,26.39975
1971,Poland,7.865166666666667
1971,Portugal,14.277000000000001
1971,Puerto Rico,25.36191666666667
1971,Qatar,26.642750000000003
1971,Reunion,23.082166666666666
1971,Romania,9.097416666666668
1971,Russia,-4.971166666666668
1971,Rwanda,18.911333333333335
1971,Saint Barthélemy,26.553416666666667
1971,Saint Kitts And Nevis,25.8025
1971,Saint Lucia,26.61066666666667
1971,Saint Martin,26.553416666666667
1971,Saint Pierre And Miquelon,5.1280833333333335
1971,Saint Vincent And The Grenadines,26.72666666666667
1971,Samoa,26.136166666666668
1971,San Marino,13.859416666666666
1971,Sao Tome And Principe,25.753249999999998
1971,Saudi Arabia,25.225583333333333
1971,Senegal,27.83241666666667
1971,Serbia,10.123583333333334
1971,Seychelles,26.520166666666668
1971,Sierra Leone,25.934166666666666
1971,Singapore,26.605500000000003
1971,Sint Maarten,26.553416666666667
1971,Slovakia,7.80925
1971,Slovenia,9.679333333333334
1971,Solomon Islands,26.497
1971,Somalia,26.855583333333332
1971,South Africa,17.28575
1971,South America,21.688916666666668
1971,South Georgia And The South Sandwich Isla,1.4579166666666667
1971,South Korea,11.920416666666668
1971,Spain,13.091583333333332
1971,Sri Lanka,26.842583333333334
1971,Sudan,26.76216666666667
1971,Suriname,25.953500000000002
1971,Svalbard And Jan Mayen,-8.208916666666667
1971,Swaziland,18.814
1971,Sweden,2.5818333333333334
1971,Switzerland,7.264166666666667
1971,Syria,18.084416666666666
1971,Taiwan,21.94758333333333
1971,Tajikistan,5.147166666666667
1971,Tanzania,21.96741666666667
1971,Thailand,25.670083333333334
1971,Timor Leste,26.21858333333333
1971,Togo,26.770833333333332
1971,Tonga,23.855
1971,Trinidad And Tobago,25.965500000000002
1971,Tunisia,19.738416666666666
1971,Turkey,11.94525
1971,Turkmenistan,15.894
1971,Turks And Caicas Islands,26.61525
1971,Uganda,22.88275
1971,Ukraine,8.22125
1971,United Arab Emirates,27.62275
1971,United Kingdom,9.0505
1971,United Kingdom (Europe),9.243583333333333
1971,United States,8.4425
1971,Uruguay,17.116916666666665
1971,Uzbekistan,13.428833333333332
1971,Venezuela,24.724416666666666
1971,Vietnam,23.406000000000002
1971,Virgin Islands,26.292166666666663
1971,Western Sahara,21.850416666666664
1971,Yemen,26.028333333333336
1971,Zambia,21.190333333333335
1971,Zimbabwe,21.16025
1971,Åland,5.62375
1972,Afghanistan,12.547166666666667
1972,Africa,24.199083333333334
1972,Albania,12.60825
1972,Algeria,22.698166666666665
1972,American Samoa,26.81233333333333
1972,Andorra,10.741
1972,Angola,22.011
1972,Anguilla,26.670749999999998
1972,Antarctica,
1972,Antigua And Barbuda,26.55
1972,Argentina,14.818416666666666
1972,Armenia,7.789166666666667
1972,Aruba,28.352333333333334
1972,Asia,7.2437499999999995
1972,Australia,22.012083333333333
1972,Austria,6.249833333333334
1972,Azerbaijan,10.639083333333334
1972,Bahamas,25.597250000000003
1972,Bahrain,25.410583333333335
1972,Baker Island,25.93525
1972,Bangladesh,25.143833333333333
1972,Barbados,26.6925
1972,Belarus,6.7580833333333326
1972,Belgium,9.333333333333334
1972,Belize,25.504166666666666
1972,Benin,27.361333333333334
1972,Bhutan,12.121249999999998
1972,Bolivia,21.3355
1972,"Bonaire, Saint Eustatius And Saba",27.510416666666668
1972,Bosnia And Herzegovina,10.642833333333334
1972,Botswana,22.05816666666667
1972,Brazil,25.097333333333335
1972,British Virgin Islands,26.40125
1972,Bulgaria,10.697249999999999
1972,Burkina Faso,28.332583333333332
1972,Burma,24.124166666666667
1972,Burundi,20.260166666666667
1972,Cambodia,26.99291666666667
1972,Cameroon,24.532583333333335
1972,Canada,-6.802916666666667
1972,Cape Verde,24.034166666666668
1972,Cayman Islands,27.062
1972,Central African Republic,25.45141666666667
1972,Chad,27.451999999999998
1972,Chile,9.586083333333333
1972,China,6.814416666666667
1972,Christmas Island,26.1495
1972,Colombia,25.039583333333336
1972,Comoros,25.806833333333334
1972,Congo,24.55933333333333
1972,Congo (Democratic Republic Of The),23.951583333333332
1972,Costa Rica,26.051583333333337
1972,Croatia,11.494166666666667
1972,Cuba,25.771333333333335
1972,Curaçao,27.72791666666667
1972,Cyprus,18.594333333333335
1972,Czech Republic,7.709916666666667
1972,Côte D'Ivoire,26.143083333333333
1972,Denmark,-18.274916666666666
1972,Denmark (Europe),8.11125
1972,Djibouti,29.089083333333335
1972,Dominica,26.326999999999998
1972,Dominican Republic,25.648083333333332
1972,Ecuador,22.48566666666667
1972,Egypt,22.85475
1972,El Salvador,25.566833333333335
1972,Equatorial Guinea,25.002666666666666
1972,Eritrea,26.974083333333336
1972,Estonia,5.966583333333333
1972,Ethiopia,23.251
1972,Europe,8.188333333333333
1972,Falkland Islands (Islas Malvinas),5.952583333333334
1972,Faroe Islands,7.533916666666666
1972,Federated States Of Micronesia,26.658416666666668
1972,Fiji,25.15291666666667
1972,Finland,2.8245833333333334
1972,France,12.594416666666667
1972,France (Europe),10.147083333333333
1972,French Guiana,25.84566666666667
1972,French Polynesia,26.476333333333333
1972,French Southern And Antarctic Lands,4.619833333333333
1972,Gabon,24.265
1972,Gambia,27.701416666666663
1972,Gaza Strip,19.041083333333333
1972,Georgia,7.990416666666667
1972,Germany,8.054833333333333
1972,Ghana,26.85666666666667
1972,Greece,14.70375
1972,Greenland,-18.818
1972,Grenada,26.955166666666667
1972,Guadeloupe,26.475583333333333
1972,Guam,26.762916666666666
1972,Guatemala,23.721666666666668
1972,Guernsey,10.71875
1972,Guinea,25.743583333333333
1972,Guinea Bissau,26.98566666666667
1972,Guyana,26.092166666666667
1972,Haiti,26.443
1972,Heard Island And Mcdonald Islands,2.3135
1972,Honduras,25.198666666666668
1972,Hong Kong,22.87216666666667
1972,Hungary,10.18975
1972,Iceland,2.5978333333333334
1972,India,24.272166666666667
1972,Indonesia,26.061916666666665
1972,Iran,16.423833333333334
1972,Iraq,21.17716666666667
1972,Ireland,9.239583333333334
1972,Isle Of Man,9.348333333333334
1972,Israel,19.529666666666667
1972,Italy,12.716833333333334
1972,Jamaica,26.406333333333333
1972,Japan,12.592166666666666
1972,Jersey,10.71875
1972,Jordan,19.116
1972,Kazakhstan,4.3566666666666665
1972,Kenya,24.397166666666667
1972,Kingman Reef,27.251166666666666
1972,Kiribati,26.85375
1972,Kuwait,24.3685
1972,Kyrgyzstan,2.372583333333333
1972,Laos,23.910416666666666
1972,Latvia,6.335250000000001
1972,Lebanon,17.343833333333333
1972,Lesotho,13.912416666666667
1972,Liberia,25.57558333333333
1972,Libya,22.650916666666664
1972,Liechtenstein,4.6940833333333325
1972,Lithuania,6.767916666666667
1972,Luxembourg,8.969666666666667
1972,Macau,22.610416666666666
1972,Macedonia,10.45025
1972,Madagascar,22.834750000000003
1972,Malawi,21.480333333333334
1972,Malaysia,26.320583333333335
1972,Mali,28.557666666666666
1972,Malta,18.328
1972,Martinique,26.326999999999998
1972,Mauritania,27.196916666666667
1972,Mauritius,23.821749999999998
1972,Mayotte,26.450083333333335
1972,Mexico,20.975
1972,Moldova,9.384666666666668
1972,Monaco,8.889750000000001
1972,Mongolia,-0.23433333333333298
1972,Montenegro,10.3225
1972,Montserrat,26.511499999999998
1972,Morocco,16.594916666666666
1972,Mozambique,23.568749999999998
1972,Namibia,20.844083333333334
1972,Nepal,15.07691666666667
1972,Netherlands,9.366166666666667
1972,Netherlands (Europe),8.960500000000001
1972,New Caledonia,22.620500000000003
1972,New Zealand,10.55625
1972,Nicaragua,26.449416666666668
1972,Niger,27.816916666666668
1972,Nigeria,26.88575
1972,Niue,25.212999999999997
1972,North America,1.3728333333333331
1972,North Korea,6.962
1972,Northern Mariana Islands,26.762916666666666
1972,Norway,1.3808333333333334
1972,Oceania,21.806416666666667
1972,Oman,26.881
1972,Pakistan,20.100166666666667
1972,Palau,27.462333333333333
1972,Palestina,22.97683333333333
1972,Palmyra Atoll,27.284583333333334
1972,Panama,26.701916666666666
1972,Papua New Guinea,24.2855
1972,Paraguay,23.78225
1972,Peru,20.532
1972,Philippines,26.77208333333333
1972,Poland,7.77525
1972,Portugal,13.878
1972,Puerto Rico,25.5705
1972,Qatar,26.35466666666667
1972,Reunion,23.586166666666667
1972,Romania,9.288
1972,Russia,-5.702000000000001
1972,Rwanda,19.45175
1972,Saint Barthélemy,26.670749999999998
1972,Saint Kitts And Nevis,25.970916666666668
1972,Saint Lucia,26.892750000000003
1972,Saint Martin,26.670749999999998
1972,Saint Pierre And Miquelon,3.31575
1972,Saint Vincent And The Grenadines,27.030833333333334
1972,Samoa,26.508166666666668
1972,San Marino,13.881583333333333
1972,Sao Tome And Principe,25.93133333333333
1972,Saudi Arabia,25.26991666666667
1972,Senegal,28.205583333333333
1972,Serbia,10.319083333333333
1972,Seychelles,26.87975
1972,Sierra Leone,26.28933333333333
1972,Singapore,26.942000000000004
1972,Sint Maarten,26.670749999999998
1972,Slovakia,8.017333333333333
1972,Slovenia,9.692333333333332
1972,Solomon Islands,26.457916666666666
1972,Somalia,27.343833333333333
1972,South Africa,17.621166666666667
1972,South America,22.160083333333336
1972,South Georgia And The South Sandwich Isla,0.9297500000000002
1972,South Korea,12.133833333333333
1972,Spain,12.810666666666668
1972,Sri Lanka,27.162583333333334
1972,Sudan,27.300749999999997
1972,Suriname,26.311000000000003
1972,Svalbard And Jan Mayen,-5.1851666666666665
1972,Swaziland,18.779666666666667
1972,Sweden,3.4901666666666666
1972,Switzerland,6.903416666666666
1972,Syria,17.369833333333332
1972,Taiwan,22.0895
1972,Tajikistan,3.0141666666666667
1972,Tanzania,22.404083333333332
1972,Thailand,26.395666666666667
1972,Timor Leste,26.147833333333335
1972,Togo,27.05633333333333
1972,Tonga,23.170083333333334
1972,Trinidad And Tobago,26.278333333333336
1972,Tunisia,19.751749999999998
1972,Turkey,11.201666666666668
1972,Turkmenistan,13.420333333333334
1972,Turks And Caicas Islands,26.848416666666665
1972,Uganda,23.337083333333336
1972,Ukraine,8.386833333333334
1972,United Arab Emirates,27.422666666666668
1972,United Kingdom,8.4925
1972,United Kingdom (Europe),8.657583333333333
1972,United States,8.428083333333333
1972,Uruguay,17.508583333333334
1972,Uzbekistan,10.935333333333334
1972,Venezuela,25.237
1972,Vietnam,24.025833333333335
1972,Virgin Islands,26.40125
1972,Western Sahara,21.38925
1972,Yemen,26.486500000000003
1972,Zambia,21.401083333333332
1972,Zimbabwe,21.031583333333334
1972,Åland,6.358333333333333
1973,Afghanistan,14.235500000000002
1973,Africa,24.40008333333333
1973,Albania,12.486666666666666
1973,Algeria,22.886166666666668
1973,American Samoa,27.13825
1973,Andorra,11.176583333333333
1973,Angola,22.349666666666668
1973,Anguilla,27.012333333333334
1973,Antarctica,
1973,Antigua And Barbuda,26.87325
1973,Argentina,14.597916666666668
1973,Armenia,8.207166666666668
1973,Aruba,28.331833333333332
1973,Asia,7.921500000000001
1973,Australia,22.41275
1973,Austria,6.2135
1973,Azerbaijan,11.07725
1973,Bahamas,25.347916666666666
1973,Bahrain,26.001166666666666
1973,Baker Island,25.980500000000003
1973,Bangladesh,25.265583333333336
1973,Barbados,26.79325
1973,Belarus,6.164416666666667
1973,Belgium,9.758833333333333
1973,Belize,25.545916666666667
1973,Benin,27.887249999999998
1973,Bhutan,12.380333333333333
1973,Bolivia,21.314083333333333
1973,"Bonaire, Saint Eustatius And Saba",27.608833333333333
1973,Bosnia And Herzegovina,10.280166666666666
1973,Botswana,22.373
1973,Brazil,25.169583333333335
1973,British Virgin Islands,26.733583333333332
1973,Bulgaria,10.263333333333334
1973,Burkina Faso,28.820166666666665
1973,Burma,24.131583333333335
1973,Burundi,20.334416666666666
1973,Cambodia,27.228916666666667
1973,Cameroon,24.907583333333335
1973,Canada,-4.1795
1973,Cape Verde,24.451583333333332
1973,Cayman Islands,27.044666666666668
1973,Central African Republic,25.804666666666666
1973,Chad,27.709583333333338
1973,Chile,9.413333333333332
1973,China,7.209583333333334
1973,Christmas Island,26.372416666666666
1973,Colombia,25.178750000000004
1973,Comoros,25.868083333333335
1973,Congo,24.91325
1973,Congo (Democratic Republic Of The),24.168916666666664
1973,Costa Rica,25.951333333333334
1973,Croatia,11.248333333333333
1973,Cuba,25.684250000000002
1973,Curaçao,27.745333333333335
1973,Cyprus,18.989916666666666
1973,Czech Republic,7.82725
1973,Côte D'Ivoire,26.578000000000003
1973,Denmark,-18.714000000000002
1973,Denmark (Europe),8.477666666666668
1973,Djibouti,29.114583333333332
1973,Dominica,26.490166666666667
1973,Dominican Republic,25.905
1973,Ecuador,22.082166666666666
1973,Egypt,22.740583333333333
1973,El Salvador,25.322999999999997
1973,Equatorial Guinea,25.384
1973,Eritrea,27.162583333333334
1973,Estonia,5.5025
1973,Ethiopia,23.446250000000003
1973,Europe,7.998166666666666
1973,Falkland Islands (Islas Malvinas),6.263750000000001
1973,Faroe Islands,6.609083333333333
1973,Federated States Of Micronesia,27.100833333333338
1973,Fiji,25.679666666666666
1973,Finland,1.7123333333333335
1973,France,12.887166666666667
1973,France (Europe),10.439416666666666
1973,French Guiana,25.972583333333333
1973,French Polynesia,26.668166666666668
1973,French Southern And Antarctic Lands,4.972666666666666
1973,Gabon,24.695833333333336
1973,Gambia,28.00125
1973,Gaza Strip,19.349416666666666
1973,Georgia,7.8518333333333326
1973,Germany,8.402833333333334
1973,Ghana,27.372
1973,Greece,14.696416666666666
1973,Greenland,-19.273583333333335
1973,Grenada,27.053416666666667
1973,Guadeloupe,26.762249999999998
1973,Guam,27.252499999999998
1973,Guatemala,23.636333333333337
1973,Guernsey,11.115833333333333
1973,Guinea,26.03675
1973,Guinea Bissau,27.194833333333335
1973,Guyana,26.137833333333333
1973,Haiti,26.58125
1973,Heard Island And Mcdonald Islands,2.661
1973,Honduras,25.11175
1973,Hong Kong,23.361
1973,Hungary,9.753666666666666
1973,Iceland,1.1006666666666665
1973,India,24.386583333333334
1973,Indonesia,26.221833333333336
1973,Iran,17.786583333333336
1973,Iraq,22.04008333333333
1973,Ireland,9.816666666666666
1973,Isle Of Man,9.69375
1973,Israel,19.7835
1973,Italy,12.798499999999999
1973,Jamaica,26.51025
1973,Japan,12.41475
1973,Jersey,11.115833333333333
1973,Jordan,19.49775
1973,Kazakhstan,6.086083333333334
1973,Kenya,24.483416666666667
1973,Kingman Reef,26.848833333333335
1973,Kiribati,26.62216666666667
1973,Kuwait,25.40641666666667
1973,Kyrgyzstan,4.082833333333333
1973,Laos,24.074250000000003
1973,Latvia,6.01775
1973,Lebanon,17.79525
1973,Lesotho,13.848500000000001
1973,Liberia,25.960333333333335
1973,Libya,22.145583333333335
1973,Liechtenstein,4.56675
1973,Lithuania,6.573083333333333
1973,Luxembourg,9.371416666666667
1973,Macau,23.152666666666665
1973,Macedonia,10.057333333333334
1973,Madagascar,22.919916666666666
1973,Malawi,21.527749999999997
1973,Malaysia,26.35383333333333
1973,Mali,28.801916666666667
